,id,alias,name,image_url,is_closed,url,review_count,categories,rating,transactions,price,phone,display_phone,distance,latitude,longitude,address1,address2,address3,city,zip_code,country,state,display_address
0,gd6PYDx-leOM97a3MWoO1g,maccheroni-republic-los-angeles,Maccheroni Republic,https://s3-media4.fl.yelpcdn.com/bphoto/I-4SnHvaWothASzVaMhVYw/o.jpg,False,https://www.yelp.com/biz/maccheroni-republic-los-angeles?adjust_creative=gU53d0NQ84gmShYAF8mMUw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU53d0NQ84gmShYAF8mMUw,3287,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",4.5,"['pickup', 'delivery']",$$,+12133469725,(213) 346-9725,6831.094171153429,34.050039,-118.248552,332 S Broadway,,,Los Angeles,90013,US,CA,"['332 S Broadway', 'Los Angeles, CA 90013']"
1,88kri8FhXy8b3DQ_QjSMmQ,l-antica-pizzeria-da-michele-los-angeles-2,L'Antica Pizzeria Da Michele,https://s3-media2.fl.yelpcdn.com/bphoto/SCuuHjFSwNpuYxpncVDs9w/o.jpg,False,https://www.yelp.com/biz/l-antica-pizzeria-da-michele-los-angeles-2?adjust_creative=gU53d0NQ84gmShYAF8mMUw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU53d0NQ84gmShYAF8mMUw,1163,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}]",4.5,"['pickup', 'delivery']",$$$,+13233662408,(323) 366-2408,4416.471178213605,34.09904755,-118.33732706,1534 N McCadden Pl,,,Los Angeles,90028,US,CA,"['1534 N McCadden Pl', 'Los Angeles, CA 90028']"
2,rr-hXB0ZqXLzUP97yftp0g,osteria-mamma-los-angeles,Osteria Mamma,https://s3-media2.fl.yelpcdn.com/bphoto/63LCQaMxrDU3QRLYqSJT4g/o.jpg,False,https://www.yelp.com/biz/osteria-mamma-los-angeles?adjust_creative=gU53d0NQ84gmShYAF8mMUw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU53d0NQ84gmShYAF8mMUw,1721,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",4.0,"['pickup', 'restaurant_reservation', 'delivery']",$$,+13232847060,(323) 284-7060,2440.13500603421,34.0833586783984,-118.324724939274,5732 Melrose Ave,,,Los Angeles,90038,US,CA,"['5732 Melrose Ave', 'Los Angeles, CA 90038']"
3,GKQApReu8U9hip4A2ApJ_A,osteria-la-buca-los-angeles-2,Osteria La Buca,https://s3-media3.fl.yelpcdn.com/bphoto/xeVaSq6kS6WuT3OFj7yPJg/o.jpg,False,https://www.yelp.com/biz/osteria-la-buca-los-angeles-2?adjust_creative=gU53d0NQ84gmShYAF8mMUw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU53d0NQ84gmShYAF8mMUw,2042,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.0,"['pickup', 'delivery']",$$,+13234621900,(323) 462-1900,2513.476229884727,34.0833366755519,-118.31393718099,5210 Melrose Ave,,,Los Angeles,90038,US,CA,"['5210 Melrose Ave', 'Los Angeles, CA 90038']"
4,-KqNRM-drDM7Nu9i9xEnfA,la-pergoletta-los-angeles-4,La Pergoletta,https://s3-media2.fl.yelpcdn.com/bphoto/wtKMgk8pF81SkLlKdSW38A/o.jpg,False,https://www.yelp.com/biz/la-pergoletta-los-angeles-4?adjust_creative=gU53d0NQ84gmShYAF8mMUw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU53d0NQ84gmShYAF8mMUw,1022,"[{'alias': 'italian', 'title': 'Italian'}]",4.5,"['pickup', 'delivery', 'restaurant_reservation']",$$,+13236648259,(323) 664-8259,5664.791901661266,34.1037812,-118.2872479,1802 Hillhurst Ave,,,Los Angeles,90027,US,CA,"['1802 Hillhurst Ave', 'Los Angeles, CA 90027']"
5,AIhWsp8yNfKZfaX9d9Yajg,pasta-sisters-los-angeles,Pasta Sisters,https://s3-media4.fl.yelpcdn.com/bphoto/nZfuHcaGadmCxi6gAkBCBw/o.jpg,False,https://www.yelp.com/biz/pasta-sisters-los-angeles?adjust_creative=gU53d0NQ84gmShYAF8mMUw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU53d0NQ84gmShYAF8mMUw,1693,"[{'alias': 'delis', 'title': 'Delis'}, {'alias': 'italian', 'title': 'Italian'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",4.5,"['pickup', 'delivery']",$$,+13238705271,(323) 870-5271,1601.7839253433413,34.0476,-118.317234,3343 W Pico Blvd,,,Los Angeles,90019,US,CA,"['3343 W Pico Blvd', 'Los Angeles, CA 90019']"
6,D3VUJE1Ye4qFWiypiavtOw,mas-italian-kitchen-burbank-2,MA'S Italian Kitchen,https://s3-media2.fl.yelpcdn.com/bphoto/dK5n3_9T5pq_Qx-DNmk8Hw/o.jpg,False,https://www.yelp.com/biz/mas-italian-kitchen-burbank-2?adjust_creative=gU53d0NQ84gmShYAF8mMUw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU53d0NQ84gmShYAF8mMUw,755,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'pizza', 'title': 'Pizza'}]",4.5,"['pickup', 'delivery']",$$,+18185672288,(818) 567-2288,10576.974794858274,34.1548299,-118.34559,267 North Pass Ave,,,Burbank,91505,US,CA,"['267 North Pass Ave', 'Burbank, CA 91505']"
7,fEY0zHaDMfIW3-N__joDKQ,bestia-los-angeles,Bestia,https://s3-media3.fl.yelpcdn.com/bphoto/3xrjIv41cWwjUYCbeaEjgw/o.jpg,False,https://www.yelp.com/biz/bestia-los-angeles?adjust_creative=gU53d0NQ84gmShYAF8mMUw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU53d0NQ84gmShYAF8mMUw,6540,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'pizza', 'title': 'Pizza'}]",4.5,['delivery'],$$$,+12135145724,(213) 514-5724,9031.166056511618,34.03366170123365,-118.22933467989617,2121 E 7th Pl,,,Los Angeles,90021,US,CA,"['2121 E 7th Pl', 'Los Angeles, CA 90021']"
8,HuQtriV_ApipXfM8xax33w,met-him-at-a-bar-los-angeles-3,Met Him At A Bar,https://s3-media2.fl.yelpcdn.com/bphoto/w5hmgAvxGvduNGYrYvnQqQ/o.jpg,False,https://www.yelp.com/biz/met-him-at-a-bar-los-angeles-3?adjust_creative=gU53d0NQ84gmShYAF8mMUw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU53d0NQ84gmShYAF8mMUw,324,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.5,"['pickup', 'delivery']",$$,+13238523321,(323) 852-3321,2172.0640246688886,34.060415,-118.345018,801 S La Brea,,,Los Angeles,90036,US,CA,"['801 S La Brea', 'Los Angeles, CA 90036']"
9,3FlrvSaW-TSwkQDsCpKYEg,oste-west-hollywood,OSTE,https://s3-media2.fl.yelpcdn.com/bphoto/0JRCXl5yKZZncbJG_o_szg/o.jpg,False,https://www.yelp.com/biz/oste-west-hollywood?adjust_creative=gU53d0NQ84gmShYAF8mMUw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU53d0NQ84gmShYAF8mMUw,218,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'pizza', 'title': 'Pizza'}]",5.0,"['pickup', 'delivery']",,+13234132372,(323) 413-2372,4393.261717369369,34.07211,-118.367363,8142 W Third St,,,West Hollywood,90048,US,CA,"['8142 W Third St', 'West Hollywood, CA 90048']"
10,S7VJq9qqXCCoiHEbwb3tCw,forma-restaurant-and-cheese-bar-santa-monica-3,Forma Restaurant & Cheese Bar,https://s3-media2.fl.yelpcdn.com/bphoto/46GQN6kHPJPTFtxl0EBrUA/o.jpg,False,https://www.yelp.com/biz/forma-restaurant-and-cheese-bar-santa-monica-3?adjust_creative=gU53d0NQ84gmShYAF8mMUw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU53d0NQ84gmShYAF8mMUw,1192,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'newamerican', 'title': 'American (New)'}]",4.5,"['pickup', 'delivery']",$$$,+14242312868,(424) 231-2868,16090.713301936272,34.03377,-118.49263,1610 Montana Ave,,,Santa Monica,90403,US,CA,"['1610 Montana Ave', 'Santa Monica, CA 90403']"
11,P9Dt_kkU5BTe1v0tJ4KFNw,angelini-osteria-los-angeles,Angelini Osteria,https://s3-media1.fl.yelpcdn.com/bphoto/nFOjY4-jOVcb0krq0VkRGQ/o.jpg,False,https://www.yelp.com/biz/angelini-osteria-los-angeles?adjust_creative=gU53d0NQ84gmShYAF8mMUw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU53d0NQ84gmShYAF8mMUw,1937,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'pizza', 'title': 'Pizza'}]",4.0,['delivery'],$$$,+13232970070,(323) 297-0070,3042.624145480805,34.07642,-118.34909,7313 Beverly Blvd,,,Los Angeles,90036,US,CA,"['7313 Beverly Blvd', 'Los Angeles, CA 90036']"
12,RarITW4zBvhqKAK8FVOFCQ,supremo-los-angeles,Supremo,https://s3-media3.fl.yelpcdn.com/bphoto/Qy4bcLEaFMGSideh2bi3OA/o.jpg,False,https://www.yelp.com/biz/supremo-los-angeles?adjust_creative=gU53d0NQ84gmShYAF8mMUw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU53d0NQ84gmShYAF8mMUw,239,"[{'alias': 'italian', 'title': 'Italian'}]",4.5,"['pickup', 'delivery']",$$,+13238523192,(323) 852-3192,2289.2648539424713,34.05867,-118.34578,901 S La Brea Ave,,,Los Angeles,90036,US,CA,"['901 S La Brea Ave', 'Los Angeles, CA 90036']"
13,lRScnMRd-FBlT5QQyrUEUQ,pasta-e-pasta-by-allegro-los-angeles-2,PASTA e PASTA by Allegro,https://s3-media3.fl.yelpcdn.com/bphoto/jBrtjNuyLwUGW1S6NUuK-g/o.jpg,False,https://www.yelp.com/biz/pasta-e-pasta-by-allegro-los-angeles-2?adjust_creative=gU53d0NQ84gmShYAF8mMUw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU53d0NQ84gmShYAF8mMUw,938,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'japanese', 'title': 'Japanese'}]",4.5,['delivery'],$$,+12132657003,(213) 265-7003,7827.348202747881,34.046459,-118.238403,432 E 2nd St,,,Los Angeles,90012,US,CA,"['432 E 2nd St', 'Los Angeles, CA 90012']"
14,cK9wMWnQEW9MdYjc-YWueg,the-factory-kitchen-los-angeles,The Factory Kitchen,https://s3-media3.fl.yelpcdn.com/bphoto/h6Of_8TwY0PYGP5jAMiUnw/o.jpg,False,https://www.yelp.com/biz/the-factory-kitchen-los-angeles?adjust_creative=gU53d0NQ84gmShYAF8mMUw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU53d0NQ84gmShYAF8mMUw,1410,"[{'alias': 'italian', 'title': 'Italian'}]",4.0,"['pickup', 'delivery']",$$$,+12139966000,(213) 996-6000,8260.194482066905,34.038867,-118.23602,1300 Factory Pl,Ste 101,,Los Angeles,90013,US,CA,"['1300 Factory Pl', 'Ste 101', 'Los Angeles, CA 90013']"
15,9g3WVqNG0-Y34To6J_9c9Q,la-pergoletta-on-sunset-los-angeles-7,La Pergoletta on Sunset,https://s3-media2.fl.yelpcdn.com/bphoto/sArjx28MUBUQvI7DlD3w2g/o.jpg,False,https://www.yelp.com/biz/la-pergoletta-on-sunset-los-angeles-7?adjust_creative=gU53d0NQ84gmShYAF8mMUw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU53d0NQ84gmShYAF8mMUw,174,"[{'alias': 'italian', 'title': 'Italian'}]",4.5,"['pickup', 'restaurant_reservation', 'delivery']",$$,+12133185505,(213) 318-5505,5086.652302989858,34.08233,-118.27219,2827 W Sunset Blvd,,,Los Angeles,90026,US,CA,"['2827 W Sunset Blvd', 'Los Angeles, CA 90026']"
16,Gm0rzA9EQD4GgSP9TimLPQ,il-cielo-beverly-hills-3,Il Cielo,https://s3-media3.fl.yelpcdn.com/bphoto/nc9MucnNPnUjNZAbYPH98w/o.jpg,False,https://www.yelp.com/biz/il-cielo-beverly-hills-3?adjust_creative=gU53d0NQ84gmShYAF8mMUw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU53d0NQ84gmShYAF8mMUw,1456,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}, {'alias': 'lounges', 'title': 'Lounges'}]",4.0,"['pickup', 'restaurant_reservation', 'delivery']",$$$,+13102769990,(310) 276-9990,6276.083737491403,34.071839,-118.388383,9018 Burton Way,,,Beverly Hills,90211,US,CA,"['9018 Burton Way', 'Beverly Hills, CA 90211']"
17,aUSK0oQR4ey0rFoDfCXaPw,brera-ristorante-los-angeles-2,Brera Ristorante,https://s3-media1.fl.yelpcdn.com/bphoto/5ZVze_o9yexEtbmVMffQSg/o.jpg,False,https://www.yelp.com/biz/brera-ristorante-los-angeles-2?adjust_creative=gU53d0NQ84gmShYAF8mMUw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU53d0NQ84gmShYAF8mMUw,679,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'bars', 'title': 'Bars'}]",4.0,"['pickup', 'delivery']",$$$,+12135538006,(213) 553-8006,8384.662415244971,34.0384797647149,-118.234751356622,1331 E 6th St,,,Los Angeles,90021,US,CA,"['1331 E 6th St', 'Los Angeles, CA 90021']"
18,Kz8ZETLCLPNzzs9Tb4u1SQ,colori-kitchen-los-angeles-2,Colori Kitchen,https://s3-media1.fl.yelpcdn.com/bphoto/ddb58FKsIPHLyUBr7fMqvQ/o.jpg,False,https://www.yelp.com/biz/colori-kitchen-los-angeles-2?adjust_creative=gU53d0NQ84gmShYAF8mMUw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU53d0NQ84gmShYAF8mMUw,1721,"[{'alias': 'italian', 'title': 'Italian'}]",4.0,"['pickup', 'delivery', 'restaurant_reservation']",$$,+12136225950,(213) 622-5950,6250.035921742157,34.0451233,-118.2565153,429 W 8th St,,,Los Angeles,90014,US,CA,"['429 W 8th St', 'Los Angeles, CA 90014']"
